,GSM7021440,GSM7021441,GSM7021442,GSM7021443,GSM7021444,GSM7021445,GSM7021446,GSM7021447,GSM7021448,GSM7021449,GSM7021450,GSM7021451,GSM7021452,GSM7021453,GSM7021454,GSM7021455,GSM7021456,GSM7021457
COQ5,54.9761550219988,55.9744710922921,28.5722516085088,12.9557058577992,35.3375907058714,43.9372234387289,34.0298547537911,51.8084373319856,19.4126914688146,52.4316794192894,16.4493738122169,33.7840503133084,47.6274252319795,45.2381095199355,34.1578559450992,30.499530334108,48.8733587192684,36.808430693139
COQ6,20.1132274470727,21.8750806567578,14.2861258042544,23.3202705440385,24.2314907697404,21.1549594334621,23.140301232578,29.9943584553601,6.47089715627155,20.9726717677158,7.04973163380725,27.8221590815481,24.9476989310369,34.380963235151,17.7114808604218,34.6052363406225,25.9087684776844,31.2071477615744
COQ7-DT,6.70440914902424,35.3861598859318,60.7160346680811,57.0051057743164,29.2797180134363,30.9187868642907,7.48656804583404,16.3605591574691,0,38.4498982408122,63.4475847042652,91.4156655536579,22.6797263009426,24.8809602359645,16.4463750846774,39.8840012061412,7.65486341386131,48.0109965562683
COQ8A,25.4767547662921,36.6729293363293,53.5729717659539,33.6848352302779,70.6751814117428,61.023921442679,34.7104518488669,39.0835579872874,40.9823486563865,41.9453435354315,30.5488370798314,35.7713473905618,57.2663089098802,43.8809662343375,24.6695626270161,29.9130009046059,32.9747962443257,53.6122794878329
COQ9,30.8402820855115,23.8052348323541,10.7145943531908,10.3645646862394,37.3568816033498,38.2416574374122,20.4179128522747,26.8131386191855,6.47089715627155,18.6423749046362,4.69982108920483,0,28.9166510337019,22.1666736647684,23.4044568512717,19.9420006030706,20.6092476527035,36.0082474172012
CORIN,1.34088182980485,0,1.7857657255318,7.77342351467952,3.02893634621755,2.44095685770716,0,2.72675985957819,6.47089715627155,0,2.34991054460242,1.98729707725343,1.7009794725707,1.80952438079742,0,2.93264714751039,5.88835647220101,0.800183275937804
CORO1A,37.5446912345357,28.3089279087454,50.0014403148903,12.9557058577992,35.3375907058714,56.9556600131671,48.3223937503834,42.2647778234619,21.5696571875718,17.4772264730965,91.6465112394942,21.8602678497878,29.4836441912254,29.4047711879581,41.1159377116935,19.3554711735685,35.3301388332061,12.8029324150049
CORO1B,20.1132274470727,36.0295446111305,42.8583774127631,20.7291293724787,62.5980178218293,56.1420077272647,36.7522431340944,58.1708770043347,43.1393143751436,41.9453435354315,4.69982108920483,13.911079540774,50.4623910195974,38.4523930919452,44.2787021510545,53.374178084689,39.4519883637468,57.6131958675219
CORO2A,1.34088182980485,3.2169236259938,26.786485882977,18.1379882009189,3.02893634621755,2.44095685770716,7.48656804583404,4.54459976596365,4.31393143751437,16.3120780415567,16.4493738122169,7.94918830901373,4.53594526018853,4.0714298567942,8.85574043021091,1.17305885900415,12.9543842388422,8.00183275937804
CORO2B,172.973756044825,175.000645254063,230.363778593602,168.42417615139,190.822989811705,166.798718609989,131.355239349634,226.775528321586,127.260977406674,330.902154557293,126.89516940853,198.729707725343,182.571796722588,188.642916698131,153.710351752947,266.284360993943,120.122472032901,294.467445545112
CORO7-PAM16,9.38617280863394,6.43384725198759,3.57153145106359,12.9557058577992,10.0964544873918,4.88191371541432,7.48656804583404,9.54365950852366,2.15696571875718,6.99089058923858,7.04973163380725,13.911079540774,7.93790420532992,5.88095423759162,2.53021155148883,8.21141201302908,9.42137035552162,8.00183275937804
CORT,2.6817636596097,3.86030835119256,8.92882862765899,7.77342351467952,4.03858179495673,0.813652285902387,9.52835933106151,7.27135962554184,2.15696571875718,4.66059372615906,2.34991054460242,5.9618912317603,9.63888367790062,7.69047861838904,15.181269308933,4.69223543601662,3.53301388332061,4.80109965562683
COTL1,218.56373825819,146.691717345317,39.2868459616995,15.546847029359,87.8391540403089,129.37071345848,196.692560476913,164.514511527884,172.557257500575,73.4043511870051,72.8472268826749,83.4664772446442,154.789132003933,178.238151508546,151.180140201458,126.690356772449,97.7467174385368,69.615945006589
COX10,14.7497001278533,7.07723197718635,16.0718915297862,5.18228234311968,7.06751814117428,8.95017514492626,13.6119419015164,9.99811948512003,19.4126914688146,8.15603902077835,9.39964217840966,25.8348620042946,10.7728699929478,10.8571462847845,22.7719039633995,5.27876486551869,14.1320555332824,9.60219931125365
COX10-DT,4.02264548941454,3.86030835119256,3.57153145106359,2.59114117155984,2.01929089747837,2.44095685770716,8.84776223598569,3.63567981277092,4.31393143751437,1.16514843153976,0,0,2.26797263009426,0.90476219039871,4.42787021510545,2.34611771800831,1.1776712944402,4.00091637968902
COX14,128.724655661265,148.621871520913,44.6441431382949,88.0987998330345,148.41788096466,139.948193175211,123.8686713038,110.888234289513,88.4355944690445,79.2300933447039,46.9982108920483,49.6824269313358,106.027720456907,102.238127515054,135.366318004652,126.690356772449,75.959798491393,94.4216265606609
COX16,166.269346895801,129.320329764951,75.0021604723355,116.601352720193,118.128517502484,104.147492595506,118.423894543193,99.0722748980075,94.906491625316,108.358804133198,44.6483003474459,105.326745094432,83.3479941559642,102.690508610254,134.73376511678,121.41159190693,80.6704836691539,80.8185108697182
COX17,92.5208462565345,66.2686266954722,30.3580173340406,33.6848352302779,48.4629815394808,88.6880991633602,105.492549736752,92.7098352256584,43.1393143751436,44.275640398511,75.1971374272773,45.707832776829,102.625761511765,111.738130514241,82.8644283112592,127.863415631453,56.5282221331297,71.2163115584646
COX18,25.4767547662921,41.8200071379194,46.4299088638267,82.9165174899148,18.1736180773053,30.1051345783883,23.8208983276538,37.7201780574983,19.4126914688146,32.6241560831134,58.7477636150604,35.7713473905618,19.2777673558012,45.2381095199355,30.9950915057382,41.0570600651454,28.2641110665649,48.8111798322061
COX2,18848.7758815668,16457.7812705843,64789.3662880191,16368.2387807435,22476.7269798317,27335.4621971766,21275.4651920702,28032.4547363936,93771.9276572497,69033.8794202995,152203.705973898,68289.4894656597,29650.9071726949,30443.890563631,29723.660201115,33616.9342519115,33631.9368266233,25314.5981175684
COX4I1,675.804442221644,943.84539186658,530.372420482944,598.553610630323,1064.1663029711,973.941786225158,541.074690585279,673.964145292409,614.735229845797,657.143715388427,721.422537192941,665.7445208799,750.698940561201,961.762208393829,784.365580961538,747.825022615148,587.069140278441,886.603069739087
COX4I2,0,0,10.7145943531908,5.18228234311968,0,0,0.680597095075822,0,0,2.33029686307953,23.4991054460241,7.94918830901373,1.13398631504713,1.35714328559807,0,3.51917657701246,0,0
COX5A,65.7032096604376,95.8643240546152,28.5722516085088,7.77342351467952,154.475753657095,114.724972312237,100.728370071222,109.070394383128,90.5925601878017,59.422570008528,54.0479425258555,27.8221590815481,108.862686244525,119.880990227829,117.022284256358,109.681003316888,43.5738378942875,97.6223596644121
COX5B,447.854531154819,683.917962886281,223.220715691475,108.827929205513,582.565423922508,533.755899551966,335.53436787238,448.097536924016,273.934646282162,394.98531829198,378.335597680989,246.424837579426,571.529102783754,537.428741096834,518.060815167338,541.953192859919,415.129131290171,528.120962118951
COX6A1,422.377776388527,509.560702357417,110.717474982971,59.5962469458763,384.674915969629,444.254148102703,336.895562062532,396.28909959203,312.760029219791,258.662951801828,298.438639164507,182.831331107316,477.975231792366,592.619234711155,362.452804750775,368.927011156806,343.880017976539,383.287789174208
COX6A2,0,0,0,0,0,0,0,0,0,1.16514843153976,0,1.98729707725343,0,0,0,0,4.12184953054071,5.60128293156463
COX6B1,230.631674726434,285.01943326305,139.28972659148,46.6405410880771,263.517462120927,257.927774631057,193.289575001533,206.779289351346,140.202771719217,223.708498855635,77.5470479718797,113.275933403446,269.888742981217,246.095315788449,270.732636009305,250.448066397387,194.315763582633,196.8450858807
COX6B2,0,0.643384725198759,1.7857657255318,7.77342351467952,0,0,0,0,0,0,0,5.9618912317603,0,0,0,1.17305885900415,1.7665069416603,4.00091637968902
COX6C,292.312238897457,260.570813705498,66.0733318446765,75.1430939752353,176.687953529357,250.604904057935,300.823916023513,322.666583383419,107.848285937859,150.30414766863,96.346332328699,206.678896034357,351.535757664611,440.166805628973,258.081578251861,272.149655288964,236.711930182481,257.659014851973
COX7A2,285.607829748433,340.350519630144,78.5736919233991,75.1430939752353,408.906406739369,344.17491693671,240.931371656841,285.400865302517,163.929394625546,156.129889826328,185.642933023591,143.085389562247,333.95896978138,346.976300017905,189.13331347379,271.563125859462,181.361379343791,229.65260019415
COX7A2L,116.656719193022,106.801864382994,76.7879261978673,15.546847029359,69.6655359630036,70.7877488735077,171.510467959107,141.337052721469,84.1216630315301,115.349694722437,89.2966006948918,125.199715866966,145.717241483556,149.285761415787,108.166543826148,136.661357073984,201.970626996495,126.428957598173
COX7B,181.019047023655,230.331731621156,73.2163947468037,31.0936940587181,86.8295085915697,208.294985191011,187.164201145851,215.414028906677,157.458497469274,106.028507270119,101.046153417904,81.4791801673908,178.602844619923,218.952450076488,177.114808604218,208.804476902739,126.010828505102,137.631523461302
COX7C,506.853331666233,685.204732336679,162.504681023394,176.197599666069,610.835496487205,672.076788155372,436.262737943602,456.27781650275,295.504303469734,259.828100233367,373.635776591784,403.421306682447,503.489923880926,563.214463523197,463.028713922456,447.521954710085,405.11892528743,521.719495911448
COX8A,636.918869157303,461.30684796751,125.003600787226,59.5962469458763,457.36938827885,425.540145526949,413.122436711024,461.731336221907,364.527206469964,258.662951801828,169.193559211374,182.831331107316,439.419697080764,487.214439529706,403.568742462469,370.686599445313,433.971872001214,401.692004520778
CP,918.504053416321,400.828683798827,94.6455834531853,132.148199749552,93.897026732744,131.811670316187,466.889607222014,249.952987128001,722.583515783656,405.471654175838,540.479425258555,202.70430187985,148.552207271174,92.7381245158678,258.081578251861,113.786709323403,275.575082899007,140.832256565054
CPA2,2.6817636596097,7.72061670238511,12.5003600787226,2.59114117155984,7.06751814117428,5.69556600131671,2.04179128522747,4.09013978936728,6.47089715627155,38.4498982408122,18.7992843568193,23.8475649270412,11.3398631504713,11.7619084751832,2.53021155148883,5.86529429502077,0,0
CPA4,0,1.28676945039752,3.57153145106359,2.59114117155984,3.02893634621755,0,0,0,0,0,11.7495527230121,0,1.7009794725707,0,0,0,0,1.60036655187561
CPAMD8,56.3170368518036,19.9449264811615,7.14306290212719,2.59114117155984,61.5883723730901,65.092182872191,187.164201145851,73.6225162086111,75.4938001565014,39.615046672352,11.7495527230121,5.9618912317603,53.2973568072152,23.9761980455658,31.6276443936104,18.1824123145644,59.4724003692302,22.4051317262585
CPB1,0,3.86030835119256,0,2.59114117155984,1.00964544873918,5.69556600131671,0.680597095075822,4.99905974256001,0,1.16514843153976,0,7.94918830901373,2.83496578761783,6.33333533279097,5.69297599084987,2.34611771800831,0.588835647220101,7.20164948344024
CPB2,9.38617280863394,32.169236259938,28.5722516085088,62.1873881174361,44.424399744524,8.95017514492626,8.16716514090987,12.7248793446982,6.47089715627155,40.7801951038917,49.3481214366507,139.11079540774,20.9787468283719,19.0000059983729,5.69297599084987,17.0093534555602,12.3655485916221,34.4078808653256
CPB2-AS1,52.2943913623891,149.908640971311,121.432069336162,189.153305523868,139.331071926007,143.20280231882,58.5313501765207,107.252554476742,105.691320219102,195.74493649868,293.738818075302,560.417775785468,118.501569922425,85.5000269926781,80.3342167597704,189.449005729171,38.2743170693066,124.02840777036
CPD,109.952310043998,181.43449250605,125.003600787226,142.512764435791,161.543271798269,153.780282035551,72.823889173113,142.700432651259,159.615463188031,245.84631905489,209.142038469615,162.958360334782,149.119200428698,191.809584364527,132.203553565291,240.477066095852,139.554048391164,246.456448988844
CPE,1934.8924804084,822.245678804014,1100.03168692759,1344.80226803956,780.455931875388,807.956719901071,1826.04200608843,1101.15652329299,1850.67658669366,723.557175986193,333.687297333543,838.639366600949,1127.18239715685,897.97647397072,1557.34520994138,791.814729827804,2552.60253069914,1181.0705152842
CPEB1,222.586383747605,243.199426125131,212.506121338284,196.926729038548,231.208807761273,167.612370895892,102.770161356449,130.884473259753,122.947045969159,277.305326706464,230.291233371037,256.361322965693,277.826647186547,213.976258029295,166.993962398263,253.380713544897,104.812745205178,251.257548644471
CPEB1-AS1,0,0,0,0,1.00964544873918,0.813652285902387,5.44477676060658,0.90891995319273,0,3.49544529461929,0,5.9618912317603,0.566993157523566,2.26190547599678,0,2.93264714751039,0,0
CPEB2,104.588782724778,115.809250535777,57.1445032170175,171.015317322949,78.7523450016562,85.4334900197507,93.9223991204635,123.613113634211,62.5520058439583,150.30414766863,82.2468690610845,147.059983716754,87.8839394161527,114.904798180636,34.7904088329714,116.132827041411,52.9952082498091,129.629690701924
CPEB3,30.8402820855115,55.3310863670933,225.006481417006,121.783635063312,65.6269541680469,66.7194874439958,49.0029908454592,75.4403561149966,62.5520058439583,90.8815776601016,101.046153417904,162.958360334782,72.5751241630164,88.6666946590736,63.2552887872208,46.3358249306641,158.396789102207,72.8166781103402
CPED1,13.4088182980485,3.86030835119256,10.7145943531908,23.3202705440385,17.1639726285661,13.8320888603406,44.2388111799284,22.7229988298182,19.4126914688146,2.33029686307953,4.69982108920483,1.98729707725343,17.5767878832305,25.7857224263632,22.1393510755273,19.9420006030706,31.7971249498855,2.40054982781341
CPLANE1-AS1,0,5.79046252678883,1.7857657255318,7.77342351467952,2.01929089747837,1.62730457180477,3.40298547537911,0.454459976596365,2.15696571875718,3.49544529461929,4.69982108920483,5.9618912317603,3.96895210266496,4.0714298567942,8.85574043021091,1.17305885900415,3.53301388332061,2.40054982781341
CPLANE2,1.34088182980485,2.57353890079504,5.35729717659539,0,0,1.62730457180477,0,0,4.31393143751437,0,0,0,1.13398631504713,0,0,0,1.1776712944402,0
CPLX1,17.431463787463,1.28676945039752,185.719635455307,132.148199749552,6.05787269243509,19.5276548616573,12.2507477113648,79.0760359277675,15.0987600313003,22.1378201992555,42.2983898028435,27.8221590815481,72.0081310054929,61.071447851913,36.6880674965881,24.6342360390872,114.82295120792,9.60219931125365
CPLX2,6.70440914902424,12.2243097787764,362.510442282955,323.89264644498,11.106099936131,6.5092182872191,46.2806024651559,74.0769761852075,8.62786287502873,23.3029686307953,117.495527230121,180.844034030062,77.111069423205,99.5238409438581,103.738673611042,22.874647750581,133.076856271743,14.4032989668805
CPLX3,5.36352731921939,1.28676945039752,0,20.7291293724787,10.0964544873918,1.62730457180477,10.2089564261373,16.3605591574691,4.31393143751437,2.33029686307953,11.7495527230121,17.8856736952809,5.66993157523566,7.23809752318968,7.59063465446649,6.45182372452285,20.6092476527035,22.4051317262585
CPNE3,254.767547662921,179.504338330454,132.146663689353,114.010211548633,118.128517502484,138.320888603406,205.540322712898,107.707014453338,228.638366188261,156.129889826328,68.14740579347,164.945657412035,136.645350963179,123.952420084623,111.329308265509,111.440591605395,159.574460396647,143.232806392867
CPNE4,8.04529097882909,0.643384725198759,21.4291887063816,5.18228234311968,2.01929089747837,0,1.36119419015164,14.99717922768,0,0,9.39964217840966,13.911079540774,9.07189052037705,4.52381095199355,5.69297599084987,1.75958828850623,12.3655485916221,2.40054982781341
CPNE5,28.1585184259018,22.5184653819566,173.219275376584,116.601352720193,28.2700725646971,20.3413071475597,26.5432867079571,32.2666583383419,38.8253829376293,32.6241560831134,65.7974952488676,91.4156655536579,72.5751241630164,53.8333503287233,78.4365580961538,36.3648246291288,113.056444266259,36.0082474172012
CPNE6,101.907019065168,54.0443169166958,48.2156745893585,25.9114117155984,37.3568816033498,52.8873985836552,155.856734772363,88.1652354596948,112.162217375373,30.2938592200339,14.0994632676145,51.6697240085893,92.4198846763412,79.1666916598872,136.631423780397,34.6052363406225,127.777335446762,41.6095303487658
CPNE7,0,0,17.857657255318,23.3202705440385,2.01929089747837,4.06826142951194,1.36119419015164,3.63567981277092,0,1.16514843153976,4.69982108920483,23.8475649270412,7.37091104780636,4.52381095199355,1.26510577574442,2.93264714751039,4.71068517776081,0
CPNE8-AS1,4.02264548941454,3.2169236259938,1.7857657255318,0,2.01929089747837,0.813652285902387,0.680597095075822,0.454459976596365,0,4.66059372615906,0,0,0,0,0,1.17305885900415,2.3553425888804,0
CPNE9,0,0,12.5003600787226,10.3645646862394,0,0,0,5.45351971915638,0,2.33029686307953,7.04973163380725,0,2.26797263009426,4.97619204719291,4.42787021510545,0,12.3655485916221,0
CPOX,91.1799644267297,254.13696645351,271.436390280833,448.267422679852,107.022417566353,138.320888603406,49.683587940535,126.794333470386,43.1393143751436,170.111671004806,401.834703127013,341.815097287591,142.315282538415,190.452441078929,65.1529474508374,208.217947473237,44.7515091887277,229.65260019415
CPPED1,36.2038094047309,63.0517030694784,28.5722516085088,38.8671175733976,75.7234086554387,47.1918325823385,41.5164227996252,49.9905974256001,64.7089715627155,102.533061975499,79.8969585164821,67.5681006266167,60.101274697498,79.1666916598872,63.2552887872208,104.988767880872,15.3097268277226,73.616861386278
CPQ,166.269346895801,173.070491078466,114.289006434035,111.419070377073,127.215326541137,135.066279459796,177.63584181479,139.519212815084,110.005251656616,107.193655701658,54.0479425258555,145.072686639501,126.439474127755,118.97622803743,123.347813135081,134.315239355976,134.254527566183,172.839587602566
CPS1,4.02264548941454,3.2169236259938,1.7857657255318,18.1379882009189,21.2025544235228,29.2914822924859,12.9313448064406,11.8159593915055,4.31393143751437,13.9817811784772,11.7495527230121,11.9237824635206,7.93790420532992,7.69047861838904,23.4044568512717,20.5285300325727,14.1320555332824,18.4042153465695
CPSF7,109.952310043998,84.9267837262362,85.7167548255263,129.557058577992,106.012772117614,97.6382743082865,89.8388165500085,86.3473955533093,84.1216630315301,110.689100996278,56.397853070458,103.339448017179,91.8528915188177,94.0952678014659,106.901438050403,82.1141201302908,73.6044559025126,124.828591046297
CPT1B,5.36352731921939,9.65077087798139,7.14306290212719,15.546847029359,18.1736180773053,20.3413071475597,5.44477676060658,4.99905974256001,19.4126914688146,31.4590076515736,37.5985687136386,15.8983766180275,9.07189052037705,11.7619084751832,5.69297599084987,17.5958828850623,1.7665069416603,4.80109965562683
CPT1C,6.70440914902424,19.9449264811615,44.6441431382949,69.9608116321157,26.2507816672187,43.1235711528265,4.76417966553076,10.4525794617164,10.7848285937859,34.9544529461929,11.7495527230121,51.6697240085893,20.9787468283719,15.8333383319774,25.9346684027605,43.4031777831537,17.0762337693829,15.2034822428183
CPTP,14.7497001278533,18.658157030764,26.786485882977,36.2759764018377,28.2700725646971,30.9187868642907,12.2507477113648,22.7229988298182,12.9417943125431,15.1469296100169,14.0994632676145,15.8983766180275,17.5767878832305,20.8095303791703,25.3021155148883,24.6342360390872,32.3859605971056,16.0036655187561
CPVL-AS2,26.817636596097,11.5809250535777,19.6434229808498,5.18228234311968,15.1446817310877,13.0184365744382,35.3910489439427,11.3614994149091,40.9823486563865,11.6514843153976,4.69982108920483,11.9237824635206,15.3088152531363,15.3809572367781,40.4833848238213,12.3171180195436,57.1170577803498,4.80109965562683
CPXM2,33.5220457451212,23.8052348323541,12.5003600787226,18.1379882009189,34.3279452571322,19.5276548616573,12.2507477113648,23.1774588064146,15.0987600313003,33.7893045146532,65.7974952488676,9.93648538626717,23.8137126159898,17.6428627127749,13.9161635331886,14.6632357375519,18.2539050638231,33.6076975893878
CPZ,1.34088182980485,1.28676945039752,1.7857657255318,0,8.07716358991346,0,17.0149273768956,5.45351971915638,17.2557257500575,2.33029686307953,0,0,6.23692473275922,2.71428657119613,12.6510577574442,8.21141201302908,8.24369906108141,1.60036655187561
CR1,5.36352731921939,9.65077087798139,8.92882862765899,5.18228234311968,14.1350362823486,30.1051345783883,4.08358257045493,11.8159593915055,2.15696571875718,9.32118745231811,0,49.6824269313358,4.53594526018853,3.61904876159484,2.53021155148883,19.9420006030706,2.94417823610051,4.00091637968902
CR1L,0,2.57353890079504,3.57153145106359,0,0,0.813652285902387,0.680597095075822,0.90891995319273,0,0,7.04973163380725,0,0,0.452381095199355,3.16276443936104,0,0,1.60036655187561
CRABP1,0,0,1.7857657255318,0,1.00964544873918,0,2.04179128522747,0.90891995319273,0,0,0,0,2.26797263009426,0.452381095199355,4.42787021510545,2.34611771800831,5.88835647220101,0.800183275937804
CRABP2,2.6817636596097,4.50369307639132,3.57153145106359,0,2.01929089747837,0,1.36119419015164,3.18121983617455,4.31393143751437,0,0,0,1.7009794725707,1.35714328559807,0.632552887872208,0,0,0
CRACD,36.2038094047309,0.643384725198759,16.0718915297862,23.3202705440385,16.1543271798269,5.69556600131671,18.3761215670472,12.7248793446982,51.7671772501724,11.6514843153976,0,11.9237824635206,4.53594526018853,13.1190517607813,21.5067981876551,5.27876486551869,33.5636318915458,20.8047651743829
CRACDL,9.38617280863394,4.50369307639132,132.146663689353,129.557058577992,3.02893634621755,5.69556600131671,29.2656750882604,44.9915376830401,0,3.49544529461929,37.5985687136386,73.529991858377,32.3186099788433,28.9523900927587,26.5672212906327,7.624882583527,69.4826063719719,17.6040320706317
CRACR2B,6.70440914902424,1.93015417559628,10.7145943531908,0,3.02893634621755,4.06826142951194,5.44477676060658,4.54459976596365,6.47089715627155,2.33029686307953,0,0,5.66993157523566,3.16666766639549,4.42787021510545,1.17305885900415,2.94417823610051,3.20073310375122
CRADD,25.4767547662921,3.2169236259938,3.57153145106359,25.9114117155984,15.1446817310877,14.645741146243,17.6955244719714,15.9060991808728,17.2557257500575,20.9726717677158,4.69982108920483,9.93648538626717,21.5457399858955,19.4523870935723,10.1208462059553,16.4228240260582,18.2539050638231,12.8029324150049
CRB1,75.0893824690715,28.3089279087454,37.5010802361677,36.2759764018377,16.1543271798269,29.2914822924859,92.5612049303118,53.626277238371,58.2380744064439,41.9453435354315,28.198926535229,11.9237824635206,24.9476989310369,19.0000059983729,77.8040052082816,29.3264714751038,56.5282221331297,31.2071477615744
CRB2,124.702010171851,97.7944782302114,100.002880629781,95.872223347714,122.167099297441,113.911320026334,140.203001585619,94.9821351086403,135.888840281702,75.7346480500847,49.3481214366507,127.18701294422,86.7499531011056,88.6666946590736,192.928630801023,129.036474490457,109.523430382939,89.6205269050341
CREB3L1,9.38617280863394,6.43384725198759,23.2149544319134,15.546847029359,5.04822724369591,9.76382743082865,4.08358257045493,12.2704193681018,34.5114515001149,10.4863358838579,39.9484792582411,1.98729707725343,9.63888367790062,9.04762190398711,5.69297599084987,22.874647750581,4.12184953054071,14.4032989668805
CREB5,215.881974598581,553.954248396132,385.725396714868,401.626881591775,509.870951613287,558.97912041494,228.680623945476,242.227167525862,377.469000782507,758.511628932386,622.72629431964,981.724756163196,565.292178050995,517.523972908062,325.764737254187,644.595843022783,159.574460396647,641.746987302119
CREBL2,151.519646767948,139.614485368131,132.146663689353,85.5076586614747,155.485399105834,174.935241469013,144.286584156074,138.155832885295,176.871188938089,88.5512807970221,18.7992843568193,69.5553977038702,113.398631504713,118.523846942231,117.654837144231,79.7680024122825,161.929802985528,120.027491390671
CREG1,42.9082185537551,29.5956973591429,16.0718915297862,7.77342351467952,26.2507816672187,47.1918325823385,59.2119472715965,70.8957563490329,6.47089715627155,31.4590076515736,28.198926535229,33.7840503133084,53.8643499647388,76.452405088691,16.4463750846774,51.6145897961828,14.1320555332824,22.4051317262585
CREG2,5.36352731921939,27.6655431835467,641.089895465915,614.100457659682,34.3279452571322,48.8191371541432,37.4328402291702,218.140788766255,43.1393143751436,55.9271247139087,187.992843568193,278.221590815481,316.38218189815,308.071525830761,182.175231707196,80.3545318417845,518.175369553689,53.6122794878329
CRELD1,28.1585184259018,37.9596987867268,92.8598177276535,69.9608116321157,54.5208542319159,87.8744468774578,29.9462721833362,46.3549176128292,19.4126914688146,29.1287107884941,46.9982108920483,91.4156655536579,40.2565141841732,42.07144185354,45.543807926799,55.7202958026973,65.9495924886513,59.2135624193975
CRELD2,26.817636596097,27.6655431835467,35.7153145106359,41.4582587449574,59.5690814756118,39.868962009217,36.7522431340944,28.630978525571,23.726622906329,19.807523336176,21.1491949014217,25.8348620042946,27.2156715611312,22.1666736647684,46.1763608146712,48.0954132191703,33.5636318915458,36.808430693139
CRH,0,0,3.57153145106359,2.59114117155984,0,2.44095685770716,2.04179128522747,12.2704193681018,0,0,0,1.98729707725343,3.40195894514139,6.33333533279097,0.632552887872208,0,5.88835647220101,0
CRHBP,4.02264548941454,9.00738615278263,3.57153145106359,20.7291293724787,7.06751814117428,18.7140025757549,16.3343302818197,37.2657180809019,2.15696571875718,5.82574215769882,4.69982108920483,17.8856736952809,10.7728699929478,21.2619114743697,17.7114808604218,15.249765167054,4.71068517776081,11.2025658631293
CRHR2,1.34088182980485,5.79046252678883,17.857657255318,23.3202705440385,2.01929089747837,0,2.04179128522747,4.99905974256001,0,3.49544529461929,7.04973163380725,15.8983766180275,4.53594526018853,1.35714328559807,1.89765866361662,1.17305885900415,2.3553425888804,0.800183275937804
CRIM1-DT,16.0905819576582,7.72061670238511,0,12.9557058577992,6.05787269243509,6.5092182872191,5.44477676060658,4.54459976596365,43.1393143751436,2.33029686307953,25.8490159906266,17.8856736952809,3.96895210266496,5.88095423759162,15.181269308933,11.7305885900415,15.8985624749427,7.20164948344024
CRIP1,36.2038094047309,16.084618129969,33.9295487851042,25.9114117155984,11.106099936131,8.95017514492626,44.9194082750043,12.2704193681018,43.1393143751436,23.3029686307953,32.8987476244338,9.93648538626717,10.7728699929478,12.6666706655819,39.2182790480769,10.5575297310374,65.3607568414312,8.00183275937804
CRIP3,2.6817636596097,2.57353890079504,1.7857657255318,2.59114117155984,2.01929089747837,13.0184365744382,7.48656804583404,4.99905974256001,6.47089715627155,4.66059372615906,4.69982108920483,7.94918830901373,3.40195894514139,4.0714298567942,7.59063465446649,11.1440591605395,10.0102060027417,9.60219931125365
CRISPLD1,136.769946640095,73.9892433978573,14.2861258042544,7.77342351467952,25.2411362184796,26.0368731488764,105.492549736752,53.1718172617747,79.8077315940157,23.3029686307953,2.34991054460242,17.8856736952809,36.8545552390318,20.357149283971,37.3206203844603,36.9513540586308,47.1068517776081,19.2043986225073
CRISPLD2,37.5446912345357,34.742775160733,3.57153145106359,10.3645646862394,15.1446817310877,21.9686117193645,2.04179128522747,9.54365950852366,131.574908844188,44.275640398511,35.2486581690362,31.7967532360549,8.50489736285349,13.5714328559807,11.3859519816997,9.97100030153531,0.588835647220101,3.20073310375122
CRLF1,92.5208462565345,16.7280028551677,17.857657255318,0,49.4726269882199,56.9556600131671,294.698542167831,52.7173572851783,243.737126219562,68.7437574608461,49.3481214366507,45.707832776829,79.9460352108228,45.2381095199355,456.703185043734,22.874647750581,217.280353824217,16.8038487946939
CRLS1,42.9082185537551,27.6655431835467,25.0007201574452,36.2759764018377,10.0964544873918,21.1549594334621,36.7522431340944,29.9943584553601,21.5696571875718,15.1469296100169,14.0994632676145,31.7967532360549,20.9787468283719,33.9285821399516,15.181269308933,19.9420006030706,22.3757545943638,20.0045818984451
CRMA,0,0,1.7857657255318,2.59114117155984,0,0,0,1.36337992978909,0,0,4.69982108920483,0,1.7009794725707,0.90476219039871,0,0,4.12184953054071,0
CRMP1,32.1811639153164,11.5809250535777,23.2149544319134,18.1379882009189,12.1157453848702,11.3911320026334,29.9462721833362,29.5398984787637,34.5114515001149,9.32118745231811,16.4493738122169,15.8983766180275,35.1535757664611,31.6666766639549,24.0370097391439,15.249765167054,28.852946713785,4.80109965562683
CRNDE,20.1132274470727,9.00738615278263,5.35729717659539,0,0,2.44095685770716,26.5432867079571,8.18027957873457,6.47089715627155,15.1469296100169,21.1491949014217,0,0,2.26190547599678,5.69297599084987,2.93264714751039,7.06602776664121,2.40054982781341
CROCC2,2.6817636596097,0,0,0,0,0,6.1253738556824,1.81783990638546,0,0,0,0,0,0,1.89765866361662,0,0,0
CROCCP2,8.04529097882909,12.8676945039752,16.0718915297862,28.5025528871582,18.1736180773053,8.95017514492626,19.056718662123,29.0854385021673,10.7848285937859,17.4772264730965,23.4991054460241,7.94918830901373,11.9068563079949,9.50000299918646,15.181269308933,21.7015888915768,14.7208911805025,26.4060481059475
